"RecordingTimestamp"	"MediaName"	"PupilLeft"	"PupilRight"
"44"	NA	"2.59"	NA
"61"	NA	"2.5499999999999998"	NA
"78"	NA	"2.57"	NA
"94"	NA	NA	NA
"99"	NA	NA	NA
"111"	NA	"2.56"	NA
"128"	NA	"2.54"	NA
"144"	NA	"2.5499999999999998"	NA
"161"	NA	"2.5299999999999998"	NA
"178"	NA	NA	NA
"194"	NA	NA	NA
"211"	NA	"2.54"	NA
"228"	NA	"2.59"	NA
"244"	NA	"2.58"	NA
"261"	NA	"2.57"	NA
"278"	NA	"2.58"	NA
"294"	NA	"2.61"	NA
"311"	NA	"2.61"	NA
"328"	NA	"2.62"	NA
"344"	NA	"2.63"	NA
"361"	NA	NA	NA
"378"	NA	"2.62"	NA
"394"	NA	"2.61"	NA
"411"	NA	"2.59"	NA
"428"	NA	"2.6"	NA
"444"	NA	"2.57"	NA
"461"	NA	"2.6"	NA
"478"	NA	"2.59"	NA
"494"	NA	"2.59"	NA
"511"	NA	"2.58"	NA
"528"	NA	"2.77"	NA
"544"	NA	"2.79"	NA
"561"	NA	"2.76"	NA
"578"	NA	"2.77"	NA
"594"	NA	"2.8"	NA
"611"	NA	"2.75"	NA
"628"	NA	"2.79"	NA
"644"	NA	"2.79"	NA
"661"	NA	"2.8"	NA
"678"	NA	"2.85"	NA
"694"	NA	"2.88"	NA
"711"	NA	NA	NA
"728"	NA	NA	NA
"744"	NA	NA	NA
"761"	NA	NA	NA
"778"	NA	"2.94"	"2.98"
"794"	NA	"2.94"	"2.99"
"811"	NA	"3.17"	"3.21"
"828"	NA	"2.99"	"3.04"
"844"	NA	"2.99"	"3.03"
"861"	NA	"2.97"	"3.01"
"878"	NA	"2.97"	"3.01"
"894"	NA	"3"	"3.05"
"911"	NA	"2.98"	"3.03"
"928"	NA	"2.97"	"3.02"
"944"	NA	"2.98"	"3.03"
"961"	NA	NA	NA
"978"	NA	"3.19"	"3.24"
"994"	NA	NA	NA
"1011"	NA	"3.12"	"3.17"
"1028"	NA	NA	NA
"1044"	NA	"3.17"	"3.23"
"1061"	NA	NA	NA
"1078"	NA	NA	NA
"1094"	NA	NA	NA
"1106"	NA	NA	NA
"1106"	NA	NA	NA
"1111"	NA	NA	NA
"1128"	NA	NA	NA
"1144"	NA	NA	NA
"1161"	NA	NA	NA
"1178"	NA	"2.9"	"2.95"
"1194"	NA	"3.26"	"3.32"
"1211"	NA	NA	NA
"1228"	NA	"3.29"	"3.35"
"1244"	NA	NA	NA
"1261"	NA	NA	NA
"1278"	NA	NA	NA
"1294"	NA	NA	NA
"1311"	NA	NA	NA
"1328"	NA	NA	NA
"1344"	NA	NA	NA
"1361"	NA	"5.3"	"5.4"
"1378"	NA	"3.24"	"3.29"
"1394"	NA	"3.48"	"3.55"
"1411"	NA	NA	NA
"1428"	NA	NA	NA
"1444"	NA	"3.52"	"3.59"
"1461"	NA	"3.47"	"3.53"
"1478"	NA	"3.47"	"3.54"
"1494"	NA	"3.46"	"3.52"
"1512"	NA	"3.47"	"3.54"
"1528"	NA	"3.5"	"3.56"
"1545"	NA	"3.5"	"3.56"
"1562"	NA	"3.49"	"3.56"
"1579"	NA	"3.52"	"3.58"
"1595"	NA	NA	NA
"1611"	NA	"3.54"	NA
"1628"	NA	"3.54"	NA
"1645"	NA	"3.54"	"3.29"
"1661"	NA	"3.53"	"3.29"
"1678"	NA	"3.56"	"3.45"
"1688"	"star_calib.avi"	NA	NA
"1695"	"star_calib.avi"	"3.54"	"3.37"
"1711"	"star_calib.avi"	"3.55"	"3.29"
"1728"	"star_calib.avi"	"3.56"	"3.21"
"1745"	"star_calib.avi"	"3.54"	"3.21"
"1761"	"star_calib.avi"	"3.53"	"3.23"
"1778"	"star_calib.avi"	"3.54"	"3.27"
"1795"	"star_calib.avi"	"3.51"	"3.29"
"1811"	"star_calib.avi"	"3.56"	"3.29"
"1828"	"star_calib.avi"	"3.53"	"3.45"
"1845"	"star_calib.avi"	NA	"3.46"
"1861"	"star_calib.avi"	NA	"3.49"
"1878"	"star_calib.avi"	NA	"3.47"
"1894"	"star_calib.avi"	NA	"3.55"
"1911"	"star_calib.avi"	NA	"3.53"
"1928"	"star_calib.avi"	NA	"3.57"
"1944"	"star_calib.avi"	NA	"3.58"
"1961"	"star_calib.avi"	NA	"3.56"
"1978"	"star_calib.avi"	"3.64"	"3.55"
"1994"	"star_calib.avi"	"3.62"	"3.53"
"2011"	"star_calib.avi"	"3.62"	"3.55"
"2028"	"star_calib.avi"	"3.65"	"3.55"
"2044"	"star_calib.avi"	"3.74"	"3.56"
"2061"	"star_calib.avi"	"3.59"	"3.58"
"2078"	"star_calib.avi"	"3.77"	"3.64"
"2094"	"star_calib.avi"	"3.7"	"3.67"
"2111"	"star_calib.avi"	"3.69"	"3.7"
"2128"	"star_calib.avi"	"3.68"	NA
"2144"	"star_calib.avi"	"3.69"	"3.72"
"2161"	"star_calib.avi"	"3.68"	"3.72"
"2178"	"star_calib.avi"	"3.67"	"3.67"
"2194"	"star_calib.avi"	"3.64"	"3.68"
"2211"	"star_calib.avi"	"3.63"	"3.65"
"2228"	"star_calib.avi"	"3.61"	"3.62"
"2244"	"star_calib.avi"	"3.62"	"3.63"
"2261"	"star_calib.avi"	"3.57"	"3.6"
"2278"	"star_calib.avi"	"3.55"	"3.59"
"2294"	"star_calib.avi"	"3.55"	"3.56"
"2311"	"star_calib.avi"	"3.83"	"3.56"
"2328"	"star_calib.avi"	"3.53"	"3.54"
"2344"	"star_calib.avi"	"3.51"	"3.56"
"2361"	"star_calib.avi"	"3.49"	"3.55"
"2378"	"star_calib.avi"	"3.76"	"3.54"
"2394"	"star_calib.avi"	"3.76"	"3.55"
"2411"	"star_calib.avi"	"3.53"	"3.54"
"2428"	"star_calib.avi"	"3.54"	"3.54"
"2444"	"star_calib.avi"	"3.81"	"3.55"
"2461"	"star_calib.avi"	"3.57"	"3.56"
"2478"	"star_calib.avi"	"3.55"	"3.55"
"2494"	"star_calib.avi"	"3.86"	"3.68"
"2511"	"star_calib.avi"	"3.9"	"3.58"
"2528"	"star_calib.avi"	NA	"3.57"
"2544"	"star_calib.avi"	"3.6"	"3.7"
"2561"	"star_calib.avi"	"3.85"	"3.59"
"2578"	"star_calib.avi"	"3.6"	"3.69"
"2594"	"star_calib.avi"	"3.86"	"3.6"
"2611"	"star_calib.avi"	"3.62"	"3.61"
"2628"	"star_calib.avi"	"3.61"	"3.58"
"2644"	"star_calib.avi"	"3.99"	"3.62"
"2661"	"star_calib.avi"	"3.66"	"3.59"
"2678"	"star_calib.avi"	"3.64"	NA
"2695"	"star_calib.avi"	"3.64"	NA
"2711"	"star_calib.avi"	"4.1100000000000003"	NA
