"RecordingTimestamp"	"MediaName"	"PupilLeft"	"PupilRight"
"75"	NA	"3.15"	"3.13"
"92"	NA	"3.17"	"3.15"
"109"	NA	"3.15"	"3.14"
"125"	NA	"3.16"	"3.13"
"142"	NA	"3.16"	"3.15"
"159"	NA	"3.36"	"3.14"
"175"	NA	"3.45"	"3.13"
"179"	NA	NA	NA
"192"	NA	"3.42"	"3.17"
"209"	NA	"3.17"	"3.15"
"226"	NA	"3.39"	"3.18"
"242"	NA	"3.39"	"3.18"
"259"	NA	"3.64"	"3.2"
"276"	NA	"3.2"	"3.17"
"292"	NA	"3.22"	"3.18"
"309"	NA	"3.47"	NA
"326"	NA	"3.25"	NA
"342"	NA	"3.52"	NA
"359"	NA	"3.24"	NA
"376"	NA	"3.51"	NA
"392"	NA	"3.49"	NA
"409"	NA	"3.48"	NA
"426"	NA	"3.5"	NA
"442"	NA	"3.42"	NA
"459"	NA	"3.29"	NA
"476"	NA	"3.49"	NA
"492"	NA	"3.43"	NA
"509"	NA	"3.51"	NA
"526"	NA	"3.49"	NA
"542"	NA	"3.32"	"3.27"
"559"	NA	"3.31"	"3.26"
"576"	NA	"3.34"	"3.26"
"592"	NA	"3.35"	"3.26"
"609"	NA	"3.35"	"3.28"
"626"	NA	"3.37"	"3.32"
"642"	NA	"3.36"	"3.29"
"659"	NA	"3.39"	"3.31"
"676"	NA	"3.38"	"3.3"
"692"	NA	"3.4"	"3.32"
"709"	NA	"3.41"	"3.34"
"726"	NA	"3.41"	"3.35"
"742"	NA	"3.45"	"3.34"
"759"	NA	"3.45"	"3.37"
"776"	NA	"3.47"	"3.39"
"792"	NA	"3.47"	"3.38"
"809"	NA	"3.49"	"3.42"
"826"	NA	"3.49"	"3.42"
"842"	NA	"3.5"	"3.43"
"859"	NA	"3.5"	"3.46"
"876"	NA	"3.52"	"3.45"
"892"	NA	"3.53"	"3.48"
"909"	NA	"3.53"	"3.48"
"926"	NA	"3.54"	"3.46"
"942"	NA	"3.57"	"3.49"
"959"	NA	"3.56"	"3.5"
"976"	NA	"3.59"	"3.53"
"992"	NA	"3.6"	"3.51"
"1009"	NA	"3.65"	"3.58"
"1026"	NA	"3.66"	"3.51"
"1042"	NA	"3.68"	"3.55"
"1059"	NA	"3.67"	"3.52"
"1076"	NA	"3.69"	"3.56"
"1092"	NA	"3.68"	"3.57"
"1109"	NA	"3.7"	"3.64"
"1126"	NA	"3.71"	"3.58"
"1142"	NA	"3.73"	"3.59"
"1159"	NA	"3.78"	"3.62"
"1176"	NA	"3.78"	"3.61"
"1192"	NA	"3.78"	"3.61"
"1209"	NA	"3.78"	"3.61"
"1226"	NA	"3.8"	"3.62"
"1229"	NA	NA	NA
"1236"	NA	NA	NA
"1242"	NA	"3.79"	"3.69"
"1259"	NA	"3.77"	"3.62"
"1276"	NA	"3.79"	"3.65"
"1292"	NA	"3.8"	"3.64"
"1309"	NA	"3.8"	"3.65"
"1326"	NA	"3.79"	"3.65"
"1342"	NA	"3.79"	"3.67"
"1359"	NA	"3.81"	"3.67"
"1376"	NA	"3.81"	"3.66"
"1392"	NA	"3.8"	"3.68"
"1409"	NA	"3.82"	"3.66"
"1426"	NA	"3.8"	"3.74"
"1442"	NA	"3.81"	"3.74"
"1459"	NA	"3.82"	"3.66"
"1476"	NA	"3.8"	"3.68"
"1492"	NA	"3.8"	"3.7"
"1509"	NA	"3.77"	"3.91"
"1526"	NA	"3.81"	"3.69"
"1542"	NA	"3.81"	"3.71"
"1559"	NA	"3.75"	"3.71"
"1576"	NA	NA	"3.7"
"1592"	NA	NA	NA
"1609"	NA	NA	NA
"1626"	NA	NA	NA
"1642"	NA	NA	NA
"1659"	NA	NA	NA
"1676"	NA	NA	NA
"1692"	NA	NA	NA
"1709"	NA	NA	NA
"1726"	NA	NA	NA
"1742"	NA	NA	NA
"1759"	NA	NA	NA
"1776"	NA	NA	NA
"1778"	"star_calib.avi"	NA	NA
"1792"	"star_calib.avi"	NA	NA
"1809"	"star_calib.avi"	NA	NA
"1826"	"star_calib.avi"	NA	NA
"1842"	"star_calib.avi"	NA	NA
"1859"	"star_calib.avi"	NA	NA
"1876"	"star_calib.avi"	NA	NA
"1892"	"star_calib.avi"	NA	NA
"1909"	"star_calib.avi"	NA	NA
"1926"	"star_calib.avi"	NA	NA
"1942"	"star_calib.avi"	NA	NA
"1959"	"star_calib.avi"	NA	NA
"1976"	"star_calib.avi"	NA	NA
"1992"	"star_calib.avi"	NA	NA
"2009"	"star_calib.avi"	NA	NA
