"RecordingTimestamp"	"MediaName"	"PupilLeft"	"PupilRight"
"3423"	NA	NA	NA
"3440"	NA	NA	NA
"3457"	NA	NA	NA
"3473"	NA	NA	NA
"3490"	NA	NA	NA
"3507"	NA	NA	NA
"3523"	NA	NA	NA
"3540"	NA	NA	NA
"3557"	NA	NA	NA
"3573"	NA	NA	NA
"3590"	NA	NA	NA
"3623"	NA	NA	NA
"3640"	NA	NA	NA
"3657"	NA	NA	NA
"3673"	NA	NA	NA
"3690"	NA	NA	NA
"3707"	NA	NA	NA
"3723"	NA	NA	NA
"3740"	NA	NA	NA
"3757"	NA	NA	NA
"3773"	NA	NA	NA
"3790"	NA	NA	NA
"3807"	NA	NA	NA
"3823"	NA	NA	NA
"3840"	NA	NA	NA
"3857"	NA	NA	NA
"3873"	NA	NA	NA
"3890"	NA	NA	NA
"3907"	NA	NA	NA
"3923"	NA	NA	NA
"3940"	NA	NA	NA
"3957"	NA	NA	NA
"3973"	NA	NA	NA
"3990"	NA	NA	NA
"4007"	NA	NA	NA
"4007"	NA	NA	NA
"4023"	NA	NA	NA
"4040"	NA	NA	NA
"4057"	NA	NA	NA
"4074"	NA	NA	NA
"4090"	NA	NA	NA
"4107"	NA	NA	NA
"4118"	NA	NA	NA
"4123"	NA	NA	NA
"4127"	NA	NA	NA
"4140"	NA	NA	NA
"4157"	NA	NA	NA
"4174"	NA	NA	NA
"4190"	NA	NA	NA
"4290"	NA	NA	NA
"4324"	NA	NA	NA
"4340"	NA	NA	NA
"4357"	NA	NA	NA
"4374"	NA	NA	NA
"4390"	NA	NA	NA
"4407"	NA	NA	NA
"4424"	NA	NA	NA
"4440"	NA	NA	NA
"4457"	NA	NA	NA
"4474"	NA	NA	NA
"4490"	NA	NA	NA
"4507"	NA	NA	NA
"4524"	NA	NA	NA
"4540"	NA	NA	NA
"4557"	NA	NA	NA
"4574"	NA	NA	NA
"4590"	NA	NA	NA
"4607"	NA	NA	NA
"4624"	NA	NA	NA
"4640"	NA	NA	NA
"4657"	NA	NA	NA
"4674"	NA	NA	NA
"4690"	NA	NA	NA
"4707"	NA	NA	NA
"4718"	"star_calib.avi"	NA	NA
"4724"	"star_calib.avi"	NA	NA
"4740"	"star_calib.avi"	NA	NA
"4757"	"star_calib.avi"	NA	NA
"4774"	"star_calib.avi"	NA	NA
"4790"	"star_calib.avi"	NA	NA
"4806"	"star_calib.avi"	NA	NA
"4823"	"star_calib.avi"	NA	NA
"4840"	"star_calib.avi"	NA	NA
"4856"	"star_calib.avi"	NA	NA
"4873"	"star_calib.avi"	NA	NA
"4890"	"star_calib.avi"	NA	NA
"4906"	"star_calib.avi"	NA	NA
"4923"	"star_calib.avi"	NA	NA
"4940"	"star_calib.avi"	NA	NA
"4956"	"star_calib.avi"	NA	NA
"4961"	"star_calib.avi"	NA	NA
"4977"	"star_calib.avi"	NA	NA
"4994"	"star_calib.avi"	NA	NA
"5010"	"star_calib.avi"	NA	NA
"5027"	"star_calib.avi"	NA	NA
"5044"	"star_calib.avi"	NA	NA
"5061"	"star_calib.avi"	NA	NA
"5077"	"star_calib.avi"	NA	NA
"5094"	"star_calib.avi"	NA	NA
"5111"	"star_calib.avi"	NA	NA
"5127"	"star_calib.avi"	NA	NA
"5144"	"star_calib.avi"	NA	NA
"5244"	"star_calib.avi"	NA	NA
"5277"	"star_calib.avi"	NA	NA
"5294"	"star_calib.avi"	NA	NA
"5311"	"star_calib.avi"	NA	NA
"5327"	"star_calib.avi"	NA	NA
"5344"	"star_calib.avi"	NA	NA
"5361"	"star_calib.avi"	NA	NA
"5377"	"star_calib.avi"	NA	NA
"5394"	"star_calib.avi"	NA	NA
"5411"	"star_calib.avi"	NA	NA
"5427"	"star_calib.avi"	NA	NA
"5444"	"star_calib.avi"	NA	NA
"5461"	"star_calib.avi"	NA	NA
"5477"	"star_calib.avi"	NA	NA
"5494"	"star_calib.avi"	NA	NA
"5511"	"star_calib.avi"	NA	NA
"5527"	"star_calib.avi"	NA	NA
"5544"	"star_calib.avi"	NA	NA
"5561"	"star_calib.avi"	NA	NA
"5577"	"star_calib.avi"	NA	NA
"5594"	"star_calib.avi"	NA	NA
"5611"	"star_calib.avi"	NA	NA
"5627"	"star_calib.avi"	NA	NA
"5644"	"star_calib.avi"	NA	NA
"5661"	"star_calib.avi"	NA	NA
"5661"	"star_calib.avi"	NA	NA
"5678"	"star_calib.avi"	NA	NA
"5695"	"star_calib.avi"	NA	NA
"5711"	"star_calib.avi"	NA	NA
"5728"	"star_calib.avi"	NA	NA
"5744"	"star_calib.avi"	NA	NA
"5761"	"star_calib.avi"	NA	NA
"5778"	"star_calib.avi"	NA	NA
"5795"	"star_calib.avi"	NA	NA
"5811"	"star_calib.avi"	NA	NA
"5828"	"star_calib.avi"	NA	NA
"5845"	"star_calib.avi"	NA	NA
"5861"	"star_calib.avi"	NA	NA
"5878"	"star_calib.avi"	NA	NA
"5895"	"star_calib.avi"	NA	NA
"5911"	"star_calib.avi"	NA	NA
"5928"	"star_calib.avi"	NA	NA
"5945"	"star_calib.avi"	NA	NA
"5978"	"star_calib.avi"	NA	NA
"5995"	"star_calib.avi"	NA	NA
"6011"	"star_calib.avi"	NA	NA
"6028"	"star_calib.avi"	NA	NA
"6045"	"star_calib.avi"	NA	NA
"6061"	"star_calib.avi"	NA	NA
"6078"	"star_calib.avi"	NA	NA
"6095"	"star_calib.avi"	NA	NA
"6111"	"star_calib.avi"	NA	NA
"6128"	"star_calib.avi"	NA	NA
"6145"	"star_calib.avi"	NA	NA
"6161"	"star_calib.avi"	NA	NA
"6178"	"star_calib.avi"	NA	NA
"6195"	"star_calib.avi"	NA	NA
"6211"	"star_calib.avi"	NA	NA
"6228"	"star_calib.avi"	NA	NA
"6245"	"star_calib.avi"	NA	NA
"6263"	"star_calib.avi"	NA	NA
"6279"	"star_calib.avi"	NA	NA
"6296"	"star_calib.avi"	NA	NA
"6313"	"star_calib.avi"	NA	NA
"6329"	"star_calib.avi"	NA	NA
"6346"	"star_calib.avi"	NA	NA
"6363"	"star_calib.avi"	NA	NA
"6379"	"star_calib.avi"	NA	NA
"6396"	"star_calib.avi"	NA	NA
"6413"	"star_calib.avi"	NA	NA
"6429"	"star_calib.avi"	NA	NA
"6446"	"star_calib.avi"	NA	NA
"6463"	"star_calib.avi"	NA	NA
"6472"	"star_calib.avi"	NA	NA
"6489"	"star_calib.avi"	NA	NA
"6505"	"star_calib.avi"	NA	NA
"6522"	"star_calib.avi"	NA	NA
"6539"	"star_calib.avi"	NA	NA
"6555"	"star_calib.avi"	NA	NA
"6572"	"star_calib.avi"	NA	NA
"6589"	"star_calib.avi"	NA	NA
"6605"	"star_calib.avi"	NA	NA
"6622"	"star_calib.avi"	NA	NA
"6639"	"star_calib.avi"	NA	NA
"6655"	"star_calib.avi"	NA	NA
"6672"	"star_calib.avi"	NA	NA
"6688"	"star_calib.avi"	NA	NA
"6705"	"star_calib.avi"	NA	NA
"6722"	"star_calib.avi"	NA	NA
"6738"	"star_calib.avi"	NA	NA
"6755"	"star_calib.avi"	NA	NA
"6772"	"star_calib.avi"	NA	NA
"6789"	"star_calib.avi"	NA	NA
"6805"	"star_calib.avi"	NA	NA
"6822"	"star_calib.avi"	NA	NA
"6839"	"star_calib.avi"	NA	NA
"6855"	"star_calib.avi"	NA	NA
"6872"	"star_calib.avi"	NA	NA
"6889"	"star_calib.avi"	NA	NA
"6905"	"star_calib.avi"	"3.8"	"3.81"
"6922"	"star_calib.avi"	"3.71"	"3.77"
"6939"	"star_calib.avi"	"3.72"	"3.77"
"6955"	"star_calib.avi"	"3.98"	"3.93"
"6972"	"star_calib.avi"	"3.7"	"3.75"
"6989"	"star_calib.avi"	NA	NA
"7005"	"star_calib.avi"	NA	NA
"7022"	"star_calib.avi"	NA	NA
"7039"	"star_calib.avi"	NA	NA
"7055"	"star_calib.avi"	NA	NA
"7072"	"star_calib.avi"	NA	NA
"7089"	"star_calib.avi"	NA	NA
"7105"	"star_calib.avi"	NA	NA
"7122"	"star_calib.avi"	NA	NA
"7139"	"star_calib.avi"	NA	NA
"7155"	"star_calib.avi"	NA	NA
"7172"	"star_calib.avi"	NA	NA
"7189"	"star_calib.avi"	NA	NA
"7205"	"star_calib.avi"	NA	NA
"7222"	"star_calib.avi"	NA	NA
"7239"	"star_calib.avi"	NA	NA
"7255"	"star_calib.avi"	NA	NA
"7272"	"star_calib.avi"	NA	NA
"7289"	"star_calib.avi"	NA	NA
"7305"	"star_calib.avi"	NA	NA
"7322"	"star_calib.avi"	NA	NA
"7339"	"star_calib.avi"	NA	NA
"7355"	"star_calib.avi"	NA	NA
"7372"	"star_calib.avi"	NA	NA
"7389"	"star_calib.avi"	NA	NA
"7405"	"star_calib.avi"	NA	NA
"7422"	"star_calib.avi"	NA	NA
"7439"	"star_calib.avi"	NA	NA
"7455"	"star_calib.avi"	NA	NA
"7472"	"star_calib.avi"	NA	NA
"7505"	"star_calib.avi"	NA	NA
"7622"	"star_calib.avi"	NA	NA
"7639"	"star_calib.avi"	NA	NA
"7655"	"star_calib.avi"	NA	NA
"7672"	"star_calib.avi"	NA	NA
"7689"	"star_calib.avi"	NA	NA
"7705"	"star_calib.avi"	NA	NA
"7722"	"star_calib.avi"	NA	NA
"7739"	"star_calib.avi"	NA	NA
"7755"	"star_calib.avi"	NA	NA
"7772"	"star_calib.avi"	NA	NA
"7789"	"star_calib.avi"	NA	NA
"7805"	"star_calib.avi"	NA	NA
"7822"	"star_calib.avi"	NA	NA
"7839"	"star_calib.avi"	NA	NA
"7855"	"star_calib.avi"	NA	NA
"7872"	"star_calib.avi"	NA	NA
"7889"	"star_calib.avi"	NA	NA
"7905"	"star_calib.avi"	NA	NA
"7922"	"star_calib.avi"	NA	NA
"7939"	"star_calib.avi"	NA	NA
"7955"	"star_calib.avi"	NA	NA
"7972"	"star_calib.avi"	NA	NA
"7989"	"star_calib.avi"	NA	NA
"8005"	"star_calib.avi"	NA	NA
"8022"	"star_calib.avi"	NA	NA
"8039"	"star_calib.avi"	NA	NA
"8047"	"star_calib.avi"	NA	NA
"8064"	"star_calib.avi"	NA	NA
"8081"	"star_calib.avi"	NA	NA
"8097"	"star_calib.avi"	NA	NA
"8114"	"star_calib.avi"	NA	NA
"8130"	"star_calib.avi"	"3.53"	"3.59"
"8147"	"star_calib.avi"	NA	NA
"8164"	"star_calib.avi"	NA	NA
"8181"	"star_calib.avi"	NA	NA
"8197"	"star_calib.avi"	NA	NA
"8214"	"star_calib.avi"	NA	NA
"8231"	"star_calib.avi"	"3.82"	"3.88"
"8247"	"star_calib.avi"	"3.81"	"3.87"
"8264"	"star_calib.avi"	"3.81"	"3.87"
"8280"	"star_calib.avi"	"3.84"	"3.9"
"8297"	"star_calib.avi"	"3.87"	"3.93"
"8314"	"star_calib.avi"	"3.91"	"3.97"
"8331"	"star_calib.avi"	"3.82"	"3.87"
"8347"	"star_calib.avi"	"3.83"	"3.89"
"8364"	"star_calib.avi"	"3.89"	"3.95"
"8381"	"star_calib.avi"	"3.88"	"3.94"
"8397"	"star_calib.avi"	"3.87"	"3.93"
"8414"	"star_calib.avi"	"3.91"	"3.97"
"8431"	"star_calib.avi"	"3.84"	"3.9"
"8447"	"star_calib.avi"	"3.83"	"3.89"
"8464"	"star_calib.avi"	"3.84"	"3.9"
"8481"	"star_calib.avi"	"3.84"	"3.9"
"8497"	"star_calib.avi"	"3.84"	"3.9"
"8514"	"star_calib.avi"	"3.84"	"3.9"
"8531"	"star_calib.avi"	"3.85"	"3.91"
"8547"	"star_calib.avi"	"3.84"	"3.9"
"8564"	"star_calib.avi"	"3.91"	"3.97"
"8581"	"star_calib.avi"	"3.93"	"3.98"
"8597"	"star_calib.avi"	"3.85"	"3.91"
"8614"	"star_calib.avi"	"3.86"	"3.91"
"8631"	"star_calib.avi"	NA	NA
"8647"	"star_calib.avi"	NA	NA
"8664"	"star_calib.avi"	NA	NA
"8681"	"star_calib.avi"	NA	NA
"8697"	"star_calib.avi"	NA	NA
"8714"	"star_calib.avi"	NA	NA
"8731"	"star_calib.avi"	NA	NA
"8747"	"star_calib.avi"	NA	NA
"8764"	"star_calib.avi"	NA	NA
"8781"	"star_calib.avi"	NA	NA
"8797"	"star_calib.avi"	NA	NA
"8814"	"star_calib.avi"	NA	NA
"8831"	"star_calib.avi"	NA	NA
"8847"	"star_calib.avi"	NA	NA
"8864"	"star_calib.avi"	"3.78"	"3.79"
"8880"	"star_calib.avi"	NA	NA
"8897"	"star_calib.avi"	NA	"3.69"
"8914"	"star_calib.avi"	NA	NA
"8931"	"star_calib.avi"	NA	"3.8"
"8947"	"star_calib.avi"	NA	NA
"8964"	"star_calib.avi"	"3.6"	"3.65"
"8980"	"star_calib.avi"	NA	NA
"8997"	"star_calib.avi"	"3.82"	"3.81"
"9014"	"star_calib.avi"	"3.82"	"3.82"
"9030"	"star_calib.avi"	"3.83"	"3.83"
"9047"	"star_calib.avi"	"3.83"	"3.83"
"9064"	"star_calib.avi"	"3.83"	"3.82"
"9080"	"star_calib.avi"	"3.82"	"3.82"
"9097"	"star_calib.avi"	"3.82"	"3.82"
"9114"	"star_calib.avi"	"3.83"	"3.8"
"9130"	"star_calib.avi"	"3.82"	"3.82"
"9147"	"star_calib.avi"	"3.8"	"3.81"
"9164"	"star_calib.avi"	"3.83"	"3.81"
"9180"	"star_calib.avi"	"3.81"	"3.85"
"9197"	"star_calib.avi"	"3.8"	"3.81"
"9214"	"star_calib.avi"	"3.8"	"3.82"
"9230"	"star_calib.avi"	"3.81"	"3.83"
"9247"	"star_calib.avi"	"3.78"	"3.8"
"9264"	"star_calib.avi"	NA	"3.79"
"9280"	"star_calib.avi"	NA	NA
"9297"	"star_calib.avi"	NA	NA
"9314"	"star_calib.avi"	NA	NA
"9330"	"star_calib.avi"	NA	NA
"9347"	"star_calib.avi"	NA	NA
"9364"	"star_calib.avi"	NA	NA
"9380"	"star_calib.avi"	NA	NA
"9397"	"star_calib.avi"	NA	NA
"9414"	"star_calib.avi"	NA	NA
"9430"	"star_calib.avi"	NA	NA
"9447"	"star_calib.avi"	NA	NA
"9464"	"star_calib.avi"	NA	NA
"9480"	"star_calib.avi"	NA	NA
"9497"	"star_calib.avi"	NA	NA
"9514"	"star_calib.avi"	NA	NA
"9530"	"star_calib.avi"	NA	NA
"9547"	"star_calib.avi"	NA	NA
"9564"	"star_calib.avi"	NA	NA
"9580"	"star_calib.avi"	NA	NA
"9597"	"star_calib.avi"	NA	NA
"9614"	"star_calib.avi"	NA	NA
"9630"	"star_calib.avi"	NA	NA
"9647"	"star_calib.avi"	NA	NA
"9664"	"star_calib.avi"	NA	NA
"9680"	"star_calib.avi"	NA	NA
"9697"	"star_calib.avi"	NA	NA
"9714"	"star_calib.avi"	NA	NA
"9730"	"star_calib.avi"	NA	NA
"9747"	"star_calib.avi"	NA	NA
"9764"	"star_calib.avi"	NA	NA
"9780"	"star_calib.avi"	NA	NA
"9797"	"star_calib.avi"	NA	NA
"9830"	"star_calib.avi"	NA	NA
"9847"	"star_calib.avi"	NA	NA
"9864"	"star_calib.avi"	NA	NA
"9880"	"star_calib.avi"	NA	NA
"9912"	"star_calib.avi"	NA	NA
"9929"	"star_calib.avi"	NA	NA
"9945"	"star_calib.avi"	NA	NA
"9962"	"star_calib.avi"	NA	NA
"9979"	"star_calib.avi"	NA	NA
"9995"	"star_calib.avi"	NA	NA
"10012"	"star_calib.avi"	NA	NA
"10029"	"star_calib.avi"	NA	NA
"10045"	"star_calib.avi"	NA	NA
"10062"	"star_calib.avi"	NA	NA
"10079"	"star_calib.avi"	NA	NA
"10095"	"star_calib.avi"	NA	NA
"10112"	"star_calib.avi"	NA	NA
"10129"	"star_calib.avi"	NA	NA
"10145"	"star_calib.avi"	NA	NA
"10162"	"star_calib.avi"	NA	NA
"10179"	"star_calib.avi"	NA	NA
"10195"	"star_calib.avi"	NA	NA
"10212"	"star_calib.avi"	NA	NA
"10223"	"star_calib.avi"	NA	NA
"10240"	"star_calib.avi"	NA	NA
"10257"	"star_calib.avi"	NA	NA
"10273"	"star_calib.avi"	NA	NA
"10290"	"star_calib.avi"	NA	NA
"10306"	"star_calib.avi"	NA	NA
"10323"	"star_calib.avi"	NA	NA
"10340"	"star_calib.avi"	NA	NA
"10357"	"star_calib.avi"	NA	NA
"10373"	"star_calib.avi"	NA	NA
"10390"	"star_calib.avi"	NA	NA
"10407"	"star_calib.avi"	NA	NA
"10423"	"star_calib.avi"	NA	NA
"10440"	"star_calib.avi"	NA	NA
"10473"	"star_calib.avi"	NA	NA
"10507"	"star_calib.avi"	NA	NA
"10540"	"star_calib.avi"	NA	NA
"10557"	"star_calib.avi"	NA	NA
"10573"	"star_calib.avi"	NA	NA
"10590"	"star_calib.avi"	NA	NA
"10607"	"star_calib.avi"	NA	NA
"10623"	"star_calib.avi"	NA	NA
"10640"	"star_calib.avi"	NA	NA
"10657"	"star_calib.avi"	NA	NA
"10673"	"star_calib.avi"	NA	NA
"10690"	"star_calib.avi"	NA	NA
"10707"	"star_calib.avi"	NA	NA
"10723"	"star_calib.avi"	NA	NA
"10740"	"star_calib.avi"	NA	NA
"10757"	"star_calib.avi"	NA	NA
"10773"	"star_calib.avi"	NA	NA
"10790"	"star_calib.avi"	NA	NA
"10807"	"star_calib.avi"	NA	NA
"10823"	"star_calib.avi"	NA	NA
"10840"	"star_calib.avi"	NA	NA
"10854"	"star_calib.avi"	NA	NA
"10871"	"star_calib.avi"	NA	NA
"10887"	"star_calib.avi"	NA	NA
"10904"	"star_calib.avi"	NA	NA
"10921"	"star_calib.avi"	NA	NA
"10937"	"star_calib.avi"	"3.57"	NA
"10954"	"star_calib.avi"	NA	NA
"10971"	"star_calib.avi"	NA	NA
"10987"	"star_calib.avi"	NA	NA
"11004"	"star_calib.avi"	"3.9"	"3.68"
"11021"	"star_calib.avi"	NA	NA
"11037"	"star_calib.avi"	"3.99"	"3.55"
"11054"	"star_calib.avi"	NA	NA
"11071"	"star_calib.avi"	"4.03"	"3.84"
"11087"	"star_calib.avi"	NA	NA
"11104"	"star_calib.avi"	"3.98"	"3.85"
"11120"	"star_calib.avi"	NA	NA
"11137"	"star_calib.avi"	"3.88"	"3.89"
"11154"	"star_calib.avi"	"4.01"	"3.95"
"11171"	"star_calib.avi"	"3.89"	"3.89"
"11187"	"star_calib.avi"	"3.89"	"3.87"
"11204"	"star_calib.avi"	"3.9"	"3.98"
"11221"	"star_calib.avi"	"3.89"	"3.87"
"11237"	"star_calib.avi"	"3.98"	"3.88"
"11254"	"star_calib.avi"	"3.96"	"3.96"
"11271"	"star_calib.avi"	"3.97"	"3.99"
"11287"	"star_calib.avi"	"3.97"	"3.95"
"11304"	"star_calib.avi"	"3.98"	"3.85"
"11321"	"star_calib.avi"	"4.0599999999999996"	"3.87"
"11337"	"star_calib.avi"	"3.99"	"3.88"
"11354"	"star_calib.avi"	"4.05"	"3.86"
"11371"	"star_calib.avi"	"4.05"	"3.89"
"11387"	"star_calib.avi"	"4.05"	"3.87"
"11404"	"star_calib.avi"	"4.03"	"3.85"
"11420"	"star_calib.avi"	"4.04"	"3.86"
"11437"	"star_calib.avi"	"4.0599999999999996"	"3.87"
"11454"	"star_calib.avi"	"4.05"	"3.85"
"11471"	"star_calib.avi"	"4.05"	"3.83"
"11487"	"star_calib.avi"	"4.05"	"3.94"
"11504"	"star_calib.avi"	"4.0199999999999996"	"3.95"
"11520"	"star_calib.avi"	"3.89"	"3.85"
"11537"	"star_calib.avi"	"3.88"	"3.85"
"11554"	"star_calib.avi"	"3.89"	"3.94"
"11571"	"star_calib.avi"	"3.97"	"3.87"
"11588"	"star_calib.avi"	"3.96"	"3.84"
"11604"	"star_calib.avi"	"4.01"	"3.85"
"11621"	"star_calib.avi"	"3.87"	"3.84"
"11638"	"star_calib.avi"	"3.86"	"3.87"
"11654"	"star_calib.avi"	"4.0199999999999996"	"3.85"
"11671"	"star_calib.avi"	"4.03"	"3.91"
"11688"	"star_calib.avi"	"3.92"	"3.91"
"11704"	"star_calib.avi"	"3.92"	"3.93"
"11721"	"star_calib.avi"	"3.92"	"3.93"
"11738"	"star_calib.avi"	"3.86"	"3.92"
"11754"	"star_calib.avi"	"3.94"	"3.93"
"11771"	"star_calib.avi"	"3.85"	"3.92"
"11788"	"star_calib.avi"	"3.84"	"3.91"
"11804"	"star_calib.avi"	"3.88"	"3.88"
"11821"	"star_calib.avi"	"3.88"	"3.91"
"11838"	"star_calib.avi"	"3.83"	"3.85"
"11854"	"star_calib.avi"	"3.83"	"3.9"
"11871"	"star_calib.avi"	"3.83"	"3.89"
"11888"	"star_calib.avi"	"3.83"	"3.88"
"11904"	"star_calib.avi"	"3.82"	"3.82"
"11921"	"star_calib.avi"	"3.82"	"3.9"
"11938"	"star_calib.avi"	"3.82"	"3.88"
"11954"	"star_calib.avi"	"3.82"	"3.81"
"11971"	"star_calib.avi"	"3.82"	"3.9"
"11988"	"star_calib.avi"	"3.8"	"3.89"
"12004"	"star_calib.avi"	"3.79"	"3.88"
"12021"	"star_calib.avi"	"3.81"	"3.86"
"12037"	"star_calib.avi"	"3.81"	"3.81"
"12054"	"star_calib.avi"	"3.8"	"3.78"
