"RecordingTimestamp"	"MediaName"	"PupilLeft"	"PupilRight"
"3"	NA	NA	NA
"5"	NA	NA	NA
"21"	NA	"7.44"	"7.46"
"38"	NA	NA	NA
"54"	NA	NA	NA
"71"	NA	NA	NA
"88"	NA	NA	NA
"105"	NA	NA	NA
"121"	NA	NA	NA
"130"	NA	NA	NA
"138"	NA	NA	NA
"155"	NA	NA	NA
"171"	NA	NA	NA
"188"	NA	NA	NA
"204"	NA	NA	NA
"221"	NA	NA	NA
"238"	NA	NA	NA
"255"	NA	NA	NA
"271"	NA	NA	NA
"288"	NA	NA	NA
"304"	NA	NA	NA
"321"	NA	NA	NA
"338"	NA	NA	NA
"354"	NA	NA	NA
"371"	NA	NA	NA
"388"	NA	NA	NA
"404"	NA	NA	NA
"421"	NA	NA	NA
"438"	NA	NA	NA
"454"	NA	NA	NA
"471"	NA	NA	NA
"488"	NA	NA	NA
"504"	NA	NA	NA
"521"	NA	NA	NA
"538"	NA	NA	NA
"554"	NA	NA	NA
"571"	NA	NA	NA
"588"	NA	NA	NA
"604"	NA	NA	NA
"621"	NA	NA	NA
"638"	NA	NA	NA
"654"	NA	NA	NA
"671"	NA	NA	NA
"688"	NA	NA	NA
"704"	NA	NA	NA
"721"	NA	NA	NA
"738"	NA	NA	NA
"754"	NA	NA	NA
"771"	NA	NA	NA
"788"	NA	NA	NA
"804"	NA	NA	NA
"821"	NA	NA	NA
"838"	NA	NA	NA
"855"	NA	NA	NA
"871"	NA	NA	NA
"888"	NA	NA	NA
"892"	NA	NA	NA
"894"	NA	NA	NA
"904"	NA	NA	NA
"921"	NA	NA	NA
"938"	NA	NA	NA
"954"	NA	NA	NA
"971"	NA	NA	NA
"987"	NA	NA	NA
"1004"	NA	NA	NA
"1021"	NA	NA	NA
"1023"	NA	NA	NA
"1040"	NA	NA	NA
"1057"	NA	NA	NA
"1065"	NA	NA	NA
"1083"	NA	NA	NA
"1100"	NA	NA	NA
"1117"	NA	NA	NA
"1121"	NA	NA	NA
"1138"	NA	NA	NA
"1155"	NA	NA	NA
"1159"	NA	NA	NA
"1176"	NA	NA	NA
"1193"	NA	NA	NA
"1197"	NA	NA	NA
"1214"	NA	NA	NA
"1230"	NA	NA	NA
"1235"	NA	NA	NA
"1252"	NA	NA	NA
"1268"	NA	NA	NA
"1273"	NA	NA	NA
"1290"	NA	NA	NA
"1307"	NA	NA	NA
"1311"	NA	NA	NA
"1328"	NA	NA	NA
"1345"	NA	NA	NA
"1350"	NA	NA	NA
