"RecordingTimestamp"	"MediaName"	"PupilLeft"	"PupilRight"
"92"	NA	"3.27"	"3.28"
"109"	NA	"3.3"	"3.34"
"125"	NA	NA	"3.45"
"142"	NA	"3.39"	"3.43"
"149"	NA	NA	NA
"159"	NA	"3.42"	"3.39"
"175"	NA	"3.39"	"3.49"
"192"	NA	"3.41"	"3.45"
"209"	NA	"3.38"	"3.39"
"225"	NA	"3.39"	"3.45"
"242"	NA	"3.38"	"3.38"
"259"	NA	"3.4"	"3.35"
"275"	NA	"3.36"	NA
"292"	NA	NA	NA
"309"	NA	NA	NA
"325"	NA	NA	NA
"342"	NA	NA	NA
"359"	NA	NA	NA
"375"	NA	NA	NA
"392"	NA	NA	NA
"409"	NA	NA	NA
"425"	NA	NA	NA
"442"	NA	NA	NA
"459"	NA	NA	NA
"475"	NA	NA	NA
"492"	NA	NA	NA
"509"	NA	NA	NA
"525"	NA	NA	NA
"542"	NA	NA	NA
"558"	NA	NA	NA
"575"	NA	NA	NA
"592"	NA	NA	NA
"609"	NA	NA	"3.42"
"625"	NA	NA	NA
"642"	NA	NA	"3.4"
"658"	NA	NA	NA
"675"	NA	NA	"3.45"
"692"	NA	NA	NA
"709"	NA	NA	"3.51"
"725"	NA	NA	"3.52"
"742"	NA	NA	NA
"759"	NA	NA	NA
"775"	NA	NA	NA
"792"	NA	NA	NA
"809"	NA	NA	NA
"825"	NA	NA	NA
"842"	NA	NA	NA
"859"	NA	NA	NA
"875"	NA	NA	NA
"892"	NA	"3.58"	"3.6"
"909"	NA	"3.62"	"3.64"
"925"	NA	NA	NA
"942"	NA	NA	"3.71"
"959"	NA	NA	NA
"975"	NA	NA	"3.7"
"992"	NA	NA	NA
"1009"	NA	NA	"3.75"
"1025"	NA	NA	NA
"1042"	NA	"3.74"	"3.73"
"1059"	NA	"3.74"	"3.72"
"1075"	NA	"3.72"	"3.7"
"1092"	NA	"3.77"	NA
"1109"	NA	"3.78"	"3.73"
"1125"	NA	"3.77"	NA
"1142"	NA	"4"	"3.62"
"1159"	NA	"3.91"	NA
"1175"	NA	"3.96"	NA
"1192"	NA	"3.89"	"3.79"
"1209"	NA	"3.82"	"3.82"
"1225"	NA	"3.75"	"3.77"
"1242"	NA	"3.67"	NA
"1259"	NA	"3.77"	"3.78"
"1275"	NA	NA	"3.76"
"1292"	NA	"3.7"	"3.79"
"1309"	NA	"3.79"	NA
"1325"	NA	NA	"3.77"
"1342"	NA	NA	NA
"1359"	NA	"4.0599999999999996"	"3.78"
"1375"	NA	"3.78"	"3.76"
"1392"	NA	"3.79"	"3.78"
"1409"	NA	"3.8"	"3.79"
"1425"	NA	"3.84"	"3.83"
"1442"	NA	"3.8"	"3.78"
"1459"	NA	"3.79"	"3.81"
"1475"	NA	"3.82"	NA
"1492"	NA	"3.85"	NA
"1509"	NA	"3.84"	NA
"1525"	NA	"3.83"	NA
"1542"	NA	"3.83"	NA
"1559"	NA	"3.82"	"3.84"
"1575"	NA	"3.86"	"3.81"
"1592"	NA	"3.88"	"3.84"
"1609"	NA	"3.83"	"3.83"
"1625"	NA	"3.86"	"3.85"
"1642"	NA	NA	"3.93"
"1659"	NA	NA	"3.88"
"1675"	NA	NA	"3.88"
"1680"	NA	NA	NA
"1680"	NA	NA	NA
"1692"	NA	NA	"3.91"
"1709"	NA	NA	"3.86"
"1725"	NA	NA	"3.91"
"1742"	NA	NA	"3.85"
"1759"	NA	NA	"3.7"
"1775"	NA	NA	"3.94"
"1792"	NA	NA	"3.93"
"1809"	NA	"3.86"	NA
"1825"	NA	"3.84"	"3.88"
"1842"	NA	"3.85"	"3.16"
"1859"	NA	"3.83"	NA
"1875"	NA	"3.85"	NA
"1892"	NA	"3.87"	NA
"1909"	NA	"3.87"	NA
"1925"	NA	"3.88"	NA
"1942"	NA	"3.9"	NA
"1959"	NA	"3.91"	"3.91"
"1975"	NA	"3.89"	NA
"1992"	NA	"3.93"	"3.98"
"2009"	NA	NA	"3.91"
"2025"	NA	NA	"3.92"
"2042"	NA	NA	"3.95"
"2059"	NA	NA	NA
"2075"	NA	NA	"3.92"
"2092"	NA	NA	"3.95"
"2109"	NA	NA	NA
"2125"	NA	"4.07"	NA
"2141"	"star_calib.avi"	NA	NA
"2142"	"star_calib.avi"	"3.98"	NA
"2159"	"star_calib.avi"	"3.95"	NA
"2175"	"star_calib.avi"	"3.96"	NA
"2192"	"star_calib.avi"	"3.92"	NA
"2209"	"star_calib.avi"	"3.91"	NA
"2225"	"star_calib.avi"	"3.96"	NA
"2242"	"star_calib.avi"	"3.94"	NA
"2259"	"star_calib.avi"	"3.93"	NA
"2275"	"star_calib.avi"	"3.96"	"3.98"
"2292"	"star_calib.avi"	NA	"4.0199999999999996"
"2309"	"star_calib.avi"	NA	"3.97"
"2325"	"star_calib.avi"	NA	"3.98"
"2342"	"star_calib.avi"	NA	"3.96"
"2359"	"star_calib.avi"	NA	NA
"2375"	"star_calib.avi"	NA	"4.16"
"2392"	"star_calib.avi"	NA	"4"
"2409"	"star_calib.avi"	NA	"4.05"
"2425"	"star_calib.avi"	NA	"4.0599999999999996"
"2442"	"star_calib.avi"	"3.99"	"4.04"
"2459"	"star_calib.avi"	"4.1500000000000004"	"4.05"
"2475"	"star_calib.avi"	"4.1500000000000004"	NA
"2492"	"star_calib.avi"	"4.1500000000000004"	NA
"2509"	"star_calib.avi"	"4.1900000000000004"	NA
"2525"	"star_calib.avi"	"4.1900000000000004"	NA
"2542"	"star_calib.avi"	"4.2"	NA
"2559"	"star_calib.avi"	"4.1900000000000004"	NA
"2575"	"star_calib.avi"	"4.18"	NA
"2592"	"star_calib.avi"	"4.16"	"4.1100000000000003"
"2609"	"star_calib.avi"	"4.1500000000000004"	"4.0199999999999996"
"2625"	"star_calib.avi"	"4.1100000000000003"	"4.0599999999999996"
"2642"	"star_calib.avi"	"4.13"	"4.03"
"2659"	"star_calib.avi"	"4.1100000000000003"	"4.01"
"2675"	"star_calib.avi"	NA	"4.05"
"2692"	"star_calib.avi"	NA	"4.04"
"2709"	"star_calib.avi"	NA	"4.04"
"2725"	"star_calib.avi"	NA	"4.0599999999999996"
"2742"	"star_calib.avi"	NA	"4.08"
"2759"	"star_calib.avi"	NA	"4.0199999999999996"
"2775"	"star_calib.avi"	"4.01"	"4.07"
"2792"	"star_calib.avi"	"4.1399999999999997"	"4.04"
"2809"	"star_calib.avi"	"4.05"	"4.09"
"2825"	"star_calib.avi"	"4.1500000000000004"	"4.0199999999999996"
"2842"	"star_calib.avi"	"4.05"	NA
"2859"	"star_calib.avi"	"4.04"	NA
"2875"	"star_calib.avi"	"4.03"	NA
"2892"	"star_calib.avi"	"4.05"	NA
"2909"	"star_calib.avi"	"4.09"	NA
"2925"	"star_calib.avi"	"4.07"	"4.09"
"2942"	"star_calib.avi"	"4.12"	"4.09"
"2959"	"star_calib.avi"	"4.07"	"4.0999999999999996"
"2975"	"star_calib.avi"	"4.07"	"4.07"
"2992"	"star_calib.avi"	"4.1500000000000004"	"4.0999999999999996"
"3009"	"star_calib.avi"	"4.09"	"4.09"
"3025"	"star_calib.avi"	NA	"4.1399999999999997"
"3042"	"star_calib.avi"	NA	"4.12"
"3059"	"star_calib.avi"	NA	NA
"3075"	"star_calib.avi"	"4.18"	"4.46"
"3092"	"star_calib.avi"	"4.09"	NA
"3109"	"star_calib.avi"	"4.17"	"4.2"
"3125"	"star_calib.avi"	"4.09"	NA
"3142"	"star_calib.avi"	"4.12"	"4.22"
"3159"	"star_calib.avi"	"4.1100000000000003"	NA
"3175"	"star_calib.avi"	"4.1100000000000003"	"4.1900000000000004"
"3192"	"star_calib.avi"	"4.12"	NA
"3209"	"star_calib.avi"	"4.1399999999999997"	NA
"3225"	"star_calib.avi"	"4.1900000000000004"	"4.2"
"3242"	"star_calib.avi"	"4.1399999999999997"	NA
"3259"	"star_calib.avi"	"4.12"	"4.16"
"3275"	"star_calib.avi"	NA	NA
"3292"	"star_calib.avi"	"4.13"	NA
"3309"	"star_calib.avi"	NA	"4.18"
"3325"	"star_calib.avi"	NA	NA
"3342"	"star_calib.avi"	NA	"4.5199999999999996"
"3359"	"star_calib.avi"	NA	NA
"3375"	"star_calib.avi"	"4.22"	"4.1399999999999997"
"3392"	"star_calib.avi"	NA	NA
"3409"	"star_calib.avi"	"4.34"	"4.2300000000000004"
"3425"	"star_calib.avi"	"4.2699999999999996"	"4.2"
"3442"	"star_calib.avi"	NA	"4.12"
"3459"	"star_calib.avi"	NA	"4.25"
"3475"	"star_calib.avi"	"4.2"	"4.13"
"3492"	"star_calib.avi"	"4.2699999999999996"	"4.16"
"3509"	"star_calib.avi"	"4.16"	"4.2"
"3525"	"star_calib.avi"	NA	"4.3099999999999996"
"3542"	"star_calib.avi"	"4.0999999999999996"	"4.25"
"3559"	"star_calib.avi"	"4.22"	"4.12"
"3575"	"star_calib.avi"	"4.25"	"4.3099999999999996"
"3592"	"star_calib.avi"	"4.16"	"4.29"
"3609"	"star_calib.avi"	"4.26"	NA
"3625"	"star_calib.avi"	"4.1900000000000004"	"4.24"
"3642"	"star_calib.avi"	"4.3"	"4.18"
"3659"	"star_calib.avi"	"4.22"	"4.16"
"3675"	"star_calib.avi"	"4.2"	"4.2699999999999996"
"3692"	"star_calib.avi"	"4.1100000000000003"	"4.4000000000000004"
"3709"	"star_calib.avi"	"4.0199999999999996"	"4.24"
"3725"	"star_calib.avi"	NA	"4.18"
"3742"	"star_calib.avi"	NA	"4.22"
"3759"	"star_calib.avi"	NA	"4.25"
"3775"	"star_calib.avi"	NA	"4.24"
"3792"	"star_calib.avi"	NA	"4.24"
"3809"	"star_calib.avi"	"3.9"	"4.1500000000000004"
"3825"	"star_calib.avi"	"3.96"	"4.26"
"3842"	"star_calib.avi"	"3.97"	"4.25"
"3859"	"star_calib.avi"	"3.92"	"4.3"
"3875"	"star_calib.avi"	"3.94"	"4.28"
"3892"	"star_calib.avi"	"3.98"	"4.2300000000000004"
