"RecordingTimestamp"	"MediaName"	"PupilLeft"	"PupilRight"
"57"	NA	"3.3"	NA
"74"	NA	"3.31"	NA
"90"	NA	"3.39"	NA
"107"	NA	"3.33"	NA
"110"	NA	NA	NA
"124"	NA	NA	NA
"140"	NA	NA	NA
"157"	NA	NA	NA
"174"	NA	NA	NA
"190"	NA	NA	NA
"207"	NA	NA	NA
"223"	NA	NA	NA
"240"	NA	NA	NA
"257"	NA	NA	NA
"273"	NA	NA	NA
"290"	NA	NA	NA
"307"	NA	NA	NA
"323"	NA	NA	NA
"340"	NA	NA	NA
"357"	NA	NA	NA
"373"	NA	NA	NA
"390"	NA	NA	NA
"407"	NA	NA	NA
"423"	NA	NA	NA
"440"	NA	NA	NA
"457"	NA	NA	NA
"474"	NA	NA	NA
"490"	NA	NA	NA
"507"	NA	NA	NA
"524"	NA	NA	NA
"540"	NA	NA	NA
"557"	NA	NA	NA
"574"	NA	NA	NA
"590"	NA	NA	NA
"607"	NA	NA	NA
"624"	NA	NA	NA
"640"	NA	NA	NA
"657"	NA	NA	NA
"674"	NA	NA	NA
"690"	NA	NA	NA
"707"	NA	"3.46"	"3.57"
"724"	NA	NA	NA
"740"	NA	"3.46"	"3.55"
"757"	NA	NA	NA
"774"	NA	"3.45"	"3.58"
"790"	NA	NA	NA
"807"	NA	NA	"3.48"
"824"	NA	NA	NA
"840"	NA	"3.53"	"3.47"
"857"	NA	NA	"3.49"
"874"	NA	NA	"3.52"
"890"	NA	NA	"3.53"
"907"	NA	NA	"3.55"
"924"	NA	"3.58"	"3.55"
"940"	NA	"3.56"	"3.56"
"957"	NA	"3.55"	"3.56"
"974"	NA	NA	"3.57"
"990"	NA	NA	"3.61"
"1007"	NA	"3.58"	"3.62"
"1024"	NA	"3.6"	"3.63"
"1040"	NA	"3.59"	"3.61"
"1057"	NA	"3.59"	"3.63"
"1074"	NA	"3.61"	"3.68"
"1090"	NA	"3.63"	"3.64"
"1107"	NA	"3.61"	"3.67"
"1124"	NA	"3.69"	"3.69"
"1140"	NA	"3.62"	"3.67"
"1157"	NA	"3.64"	"3.67"
"1174"	NA	"3.65"	"3.69"
"1190"	NA	"3.65"	"3.72"
"1207"	NA	NA	"3.66"
"1224"	NA	"3.65"	NA
"1240"	NA	"3.64"	NA
"1257"	NA	NA	NA
"1274"	NA	NA	NA
"1290"	NA	NA	NA
"1307"	NA	NA	NA
"1324"	NA	NA	NA
"1340"	NA	NA	NA
"1357"	NA	NA	NA
"1374"	NA	NA	NA
"1391"	NA	NA	NA
"1407"	NA	NA	NA
"1424"	NA	NA	NA
"1441"	NA	NA	NA
"1457"	NA	NA	NA
"1474"	NA	NA	NA
"1490"	NA	NA	NA
"1507"	NA	NA	NA
"1524"	NA	NA	NA
"1540"	NA	NA	NA
"1557"	NA	NA	NA
"1574"	NA	NA	NA
"1591"	NA	NA	NA
"1607"	NA	NA	NA
"1624"	NA	NA	NA
"1640"	NA	NA	NA
"1657"	NA	NA	NA
"1674"	NA	NA	NA
"1690"	NA	NA	NA
"1707"	NA	NA	NA
"1724"	NA	NA	NA
"1740"	NA	NA	NA
"1757"	NA	NA	NA
"1774"	NA	NA	NA
"1790"	NA	NA	NA
"1807"	NA	NA	NA
"1824"	NA	NA	NA
"1840"	NA	NA	NA
"1857"	NA	NA	NA
"1874"	NA	NA	NA
"1890"	NA	NA	NA
"1907"	NA	NA	NA
"1924"	NA	NA	NA
"1940"	NA	NA	NA
"1957"	NA	NA	NA
"1974"	NA	NA	NA
"1991"	NA	NA	NA
"2007"	NA	NA	NA
"2024"	NA	NA	NA
"2040"	NA	NA	NA
"2057"	NA	"1.6"	"1.6"
"2074"	NA	NA	NA
"2091"	NA	NA	NA
"2107"	NA	NA	NA
"2124"	NA	NA	NA
"2140"	NA	NA	NA
"2157"	NA	"3.4"	"3.4"
"2174"	NA	NA	NA
"2191"	NA	NA	NA
"2207"	NA	NA	NA
"2213"	NA	NA	NA
"2219"	NA	NA	NA
"2224"	NA	NA	NA
"2240"	NA	NA	NA
"2257"	NA	NA	NA
"2274"	NA	NA	NA
"2290"	NA	NA	NA
"2307"	NA	NA	NA
"2324"	NA	NA	NA
"2340"	NA	NA	NA
"2357"	NA	NA	NA
"2374"	NA	NA	NA
"2390"	NA	NA	NA
"2407"	NA	NA	NA
"2424"	NA	NA	NA
"2440"	NA	NA	NA
"2457"	NA	NA	NA
"2474"	NA	NA	NA
"2490"	NA	NA	NA
"2507"	NA	NA	NA
"2524"	NA	NA	NA
"2541"	NA	NA	NA
"2557"	NA	NA	NA
"2574"	NA	NA	NA
"2590"	NA	NA	NA
"2607"	NA	NA	NA
"2624"	NA	NA	NA
"2640"	NA	NA	NA
"2657"	NA	NA	NA
"2674"	NA	NA	NA
"2690"	NA	NA	NA
"2693"	"star_calib.avi"	NA	NA
"2707"	"star_calib.avi"	NA	NA
"2724"	"star_calib.avi"	NA	NA
"2740"	"star_calib.avi"	NA	NA
"2757"	"star_calib.avi"	NA	NA
"2774"	"star_calib.avi"	NA	NA
"2790"	"star_calib.avi"	NA	NA
"2807"	"star_calib.avi"	NA	NA
"2824"	"star_calib.avi"	NA	NA
"2840"	"star_calib.avi"	NA	NA
"2857"	"star_calib.avi"	NA	NA
"2874"	"star_calib.avi"	NA	NA
"2890"	"star_calib.avi"	NA	NA
"2907"	"star_calib.avi"	NA	NA
"2924"	"star_calib.avi"	NA	NA
"2940"	"star_calib.avi"	NA	NA
"2957"	"star_calib.avi"	NA	NA
"2974"	"star_calib.avi"	NA	NA
"2990"	"star_calib.avi"	NA	NA
"3007"	"star_calib.avi"	NA	NA
"3024"	"star_calib.avi"	NA	NA
"3040"	"star_calib.avi"	NA	NA
"3057"	"star_calib.avi"	NA	NA
"3074"	"star_calib.avi"	NA	NA
"3090"	"star_calib.avi"	NA	NA
"3107"	"star_calib.avi"	NA	NA
"3124"	"star_calib.avi"	NA	NA
"3140"	"star_calib.avi"	NA	NA
"3157"	"star_calib.avi"	NA	NA
"3174"	"star_calib.avi"	NA	NA
"3190"	"star_calib.avi"	NA	NA
"3207"	"star_calib.avi"	NA	NA
"3224"	"star_calib.avi"	NA	NA
"3224"	"star_calib.avi"	NA	NA
"3241"	"star_calib.avi"	NA	NA
"3258"	"star_calib.avi"	NA	NA
"3274"	"star_calib.avi"	NA	NA
"3291"	"star_calib.avi"	NA	NA
"3308"	"star_calib.avi"	NA	NA
"3324"	"star_calib.avi"	NA	NA
"3339"	"star_calib.avi"	NA	NA
"3355"	"star_calib.avi"	NA	NA
"3372"	"star_calib.avi"	NA	NA
"3388"	"star_calib.avi"	NA	NA
"3422"	"star_calib.avi"	NA	NA
"3455"	"star_calib.avi"	NA	NA
"3488"	"star_calib.avi"	NA	NA
"3505"	"star_calib.avi"	NA	NA
"3538"	"star_calib.avi"	NA	NA
"3555"	"star_calib.avi"	NA	NA
"3572"	"star_calib.avi"	NA	NA
"3588"	"star_calib.avi"	NA	NA
"3605"	"star_calib.avi"	NA	NA
"3622"	"star_calib.avi"	NA	NA
"3638"	"star_calib.avi"	NA	NA
"3655"	"star_calib.avi"	NA	NA
"3672"	"star_calib.avi"	NA	NA
"3688"	"star_calib.avi"	NA	NA
"3705"	"star_calib.avi"	NA	NA
"3722"	"star_calib.avi"	NA	NA
"3738"	"star_calib.avi"	NA	NA
"3755"	"star_calib.avi"	NA	NA
"3772"	"star_calib.avi"	NA	NA
"3788"	"star_calib.avi"	NA	NA
"3805"	"star_calib.avi"	NA	NA
"3822"	"star_calib.avi"	NA	NA
"3838"	"star_calib.avi"	NA	NA
"3855"	"star_calib.avi"	NA	NA
"3872"	"star_calib.avi"	NA	NA
"3888"	"star_calib.avi"	NA	NA
"3905"	"star_calib.avi"	NA	NA
"3922"	"star_calib.avi"	NA	NA
"3938"	"star_calib.avi"	NA	NA
"3955"	"star_calib.avi"	NA	NA
"3972"	"star_calib.avi"	NA	NA
"3988"	"star_calib.avi"	NA	NA
"4005"	"star_calib.avi"	NA	NA
"4022"	"star_calib.avi"	NA	NA
"4038"	"star_calib.avi"	NA	NA
"4055"	"star_calib.avi"	NA	NA
"4072"	"star_calib.avi"	NA	NA
"4088"	"star_calib.avi"	NA	NA
"4105"	"star_calib.avi"	NA	NA
"4122"	"star_calib.avi"	NA	NA
"4138"	"star_calib.avi"	NA	NA
"4155"	"star_calib.avi"	NA	NA
"4172"	"star_calib.avi"	NA	NA
"4188"	"star_calib.avi"	NA	NA
"4205"	"star_calib.avi"	NA	NA
"4222"	"star_calib.avi"	NA	NA
"4238"	"star_calib.avi"	NA	NA
"4255"	"star_calib.avi"	NA	NA
"4272"	"star_calib.avi"	NA	NA
"4288"	"star_calib.avi"	NA	NA
"4305"	"star_calib.avi"	NA	NA
"4322"	"star_calib.avi"	NA	NA
"4338"	"star_calib.avi"	NA	NA
"4355"	"star_calib.avi"	NA	NA
"4372"	"star_calib.avi"	NA	NA
"4388"	"star_calib.avi"	NA	NA
"4405"	"star_calib.avi"	NA	NA
"4422"	"star_calib.avi"	NA	NA
"4438"	"star_calib.avi"	NA	NA
"4455"	"star_calib.avi"	NA	NA
"4472"	"star_calib.avi"	NA	NA
"4475"	"star_calib.avi"	NA	NA
"4491"	"star_calib.avi"	NA	NA
"4508"	"star_calib.avi"	NA	NA
"4525"	"star_calib.avi"	NA	NA
"4541"	"star_calib.avi"	NA	NA
"4558"	"star_calib.avi"	NA	NA
"4575"	"star_calib.avi"	NA	NA
"4591"	"star_calib.avi"	NA	NA
"4607"	"star_calib.avi"	NA	NA
"4624"	"star_calib.avi"	NA	NA
"4641"	"star_calib.avi"	NA	NA
"4657"	"star_calib.avi"	NA	NA
"4674"	"star_calib.avi"	NA	NA
"4691"	"star_calib.avi"	NA	NA
"4707"	"star_calib.avi"	NA	NA
"4724"	"star_calib.avi"	NA	NA
"4741"	"star_calib.avi"	NA	NA
"4757"	"star_calib.avi"	NA	NA
"4774"	"star_calib.avi"	NA	NA
"4791"	"star_calib.avi"	NA	NA
"4807"	"star_calib.avi"	NA	NA
"4824"	"star_calib.avi"	NA	NA
"4841"	"star_calib.avi"	NA	NA
"4858"	"star_calib.avi"	NA	NA
"4875"	"star_calib.avi"	NA	NA
"4892"	"star_calib.avi"	NA	NA
"4909"	"star_calib.avi"	NA	NA
"4926"	"star_calib.avi"	NA	NA
"4943"	"star_calib.avi"	NA	NA
"4959"	"star_calib.avi"	NA	NA
"4976"	"star_calib.avi"	NA	NA
"4993"	"star_calib.avi"	NA	NA
"5010"	"star_calib.avi"	NA	NA
"5027"	"star_calib.avi"	NA	NA
"5044"	"star_calib.avi"	NA	NA
"5061"	"star_calib.avi"	NA	NA
"5078"	"star_calib.avi"	NA	NA
"5095"	"star_calib.avi"	NA	NA
"5112"	"star_calib.avi"	NA	NA
"5128"	"star_calib.avi"	NA	NA
"5145"	"star_calib.avi"	NA	NA
"5162"	"star_calib.avi"	NA	NA
"5178"	"star_calib.avi"	NA	NA
"5195"	"star_calib.avi"	NA	NA
"5212"	"star_calib.avi"	NA	NA
"5229"	"star_calib.avi"	NA	NA
"5246"	"star_calib.avi"	NA	NA
"5263"	"star_calib.avi"	NA	NA
"5280"	"star_calib.avi"	NA	NA
"5297"	"star_calib.avi"	NA	NA
"5313"	"star_calib.avi"	NA	NA
"5330"	"star_calib.avi"	NA	"4"
"5347"	"star_calib.avi"	NA	"3.79"
"5364"	"star_calib.avi"	NA	NA
"5381"	"star_calib.avi"	NA	"4.0199999999999996"
"5397"	"star_calib.avi"	NA	NA
"5414"	"star_calib.avi"	NA	"4.01"
"5431"	"star_calib.avi"	NA	NA
"5448"	"star_calib.avi"	NA	NA
"5465"	"star_calib.avi"	"3.72"	"3.99"
"5481"	"star_calib.avi"	NA	"3.95"
"5498"	"star_calib.avi"	NA	"3.92"
"5514"	"star_calib.avi"	NA	"3.92"
"5531"	"star_calib.avi"	"3.91"	"3.93"
"5548"	"star_calib.avi"	NA	"3.93"
"5565"	"star_calib.avi"	"3.91"	"3.94"
"5581"	"star_calib.avi"	NA	"3.94"
