2;0.25;0.49;0;0;0;1;0.34;0.34;2;0.25;0.49;0;0;0;0;0;0;0;0;0;0;0;0;1;0.52;0.52;0;0;0;1;0.33;0.33;1;0.52;0.52;0;0;0;1;0.23;0.23;1;0.14;0.14;1;0.23;0.23;0;0;0;0;0;0;0;0;0;0;0;0;3;0.27;0.82;0;0;0;0;0;0;3;0.27;0.82;
0;0;0;0;0;0;3;0.16;0.48;0;0;0;0;0;0;0;0;0;4;0.13;0.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.43;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.08;0.17;0;0;0;0;0;0;2;0.08;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.26;0.79;0;0;0;1;0.3;0.3;3;0.07;0.22;1;0.25;0.25;4;0.13;0.51;1;0.27;0.27;0;0;0;3;0.18;0.55;1;0.27;0.27;2;0.23;0.47;0;0;0;3;0.12;0.35;2;0.23;0.47;0;0;0;0;0;0;3;0.25;0.75;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;1;0.48;0.48;0;0;0;0;0;0;0;0;0;1;0.25;0.25;0;0;0;0;0;0;0;0;0;1;0.1;0.1;0;0;0;3;0.14;0.43;0;0;0;1;0.42;0.42;3;0.14;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.19;0.58;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.07;0.07;0;0;0;3;0.24;0.73;1;0.07;0.07;0;0;0;0;0;0;3;0.22;0.65;0;0;0;
0;0;0;1;0.17;0.17;1;0.18;0.18;1;0.17;0.17;0;0;0;0;0;0;1;0.37;0.37;0;0;0;0;0;0;2;0.12;0.25;1;0.03;0.03;2;0.12;0.25;1;0.16;0.16;0;0;0;1;0.32;0.32;1;0.16;0.16;0;0;0;0;0;0;4;0.16;0.65;0;0;0;3;0.28;0.85;0;0;0;0;0;0;3;0.28;0.85;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.48;0.48;0;0;0;1;0.35;0.35;1;0.48;0.48;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;2;0.18;0.36;1;0.42;0.42;0;0;0;3;0.26;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.06;0.12;2;0.32;0.65;2;0.06;0.12;0;0;0;0;0;0;1;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.2;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.42;0.83;0;0;0;
2;0.26;0.52;0;0;0;1;0.33;0.33;2;0.26;0.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.15;0.15;0;0;0;3;0.09;0.27;1;0.15;0.15;0;0;0;0;0;0;2;0.08;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;0.22;0.43;0;0;0;1;0.22;0.22;2;0.22;0.43;2;0.19;0.39;0;0;0;2;0.19;0.38;2;0.19;0.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.17;0.52;0;0;0;2;0.1;0.2;3;0.17;0.52;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.06;0.06;0;0;0;1;0.06;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.42;0.84;0;0;0;0;0;0;2;0.42;0.84;
4;0.14;0.56;0;0;0;0;0;0;4;0.14;0.56;2;0.21;0.43;0;0;0;1;0.32;0.32;2;0.21;0.43;0;0;0;0;0;0;4;0.1;0.38;0;0;0;0;0;0;0;0;0;2;0.27;0.53;0;0;0;2;0.17;0.33;0;0;0;0;0;0;2;0.17;0.33;3;0.14;0.43;0;0;0;1;0.07;0.07;3;0.14;0.43;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.43;0.87;0;0;0;0;0;0;2;0.43;0.87;1;0.42;0.42;0;0;0;1;0.42;0.42;1;0.42;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.28;0.85;0;0;0;
0;0;0;0;0;0;1;0.31;0.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.17;0.33;0;0;0;1;0.43;0.43;2;0.17;0.33;
1;0.48;0.48;0;0;0;1;0.38;0.38;1;0.48;0.48;2;0.3;0.59;0;0;0;1;0.21;0.21;2;0.3;0.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.15;0.15;1;0.3;0.3;2;0.14;0.28;2;0.23;0.45;0;0;0;0;0;0;2;0.09;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;1;0.9;0.9;0;0;0;0;0;0;1;0.9;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;0.11;0.23;0;0;0;0;0;0;2;0.11;0.23;0;0;0;0;0;0;3;0.29;0.86;0;0;0;1;0.11;0.11;0;0;0;1;0.33;0.33;1;0.11;0.11;3;0.14;0.41;0;0;0;1;0.28;0.28;3;0.14;0.41;0;0;0;0;0;0;3;0.18;0.54;0;0;0;1;0.15;0.15;0;0;0;1;0.46;0.46;1;0.15;0.15;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.18;0.35;0;0;0;1;0.45;0.45;2;0.18;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
