0;0;0;0;0;0;3;0.14;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.26;0.78;0;0;0;0;0;0;3;0.26;0.78;3;0.27;0.81;0;0;0;0;0;0;3;0.27;0.81;0;0;0;2;0.24;0.48;1;0.35;0.35;2;0.24;0.48;0;0;0;0;0;0;4;0.06;0.23;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.27;0.27;0;0;0;2;0.29;0.58;1;0.27;0.27;0;0;0;0;0;0;3;0.27;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.02;0.02;0;0;0;0;0;0;1;0.02;0.02;
1;0.33;0.33;0;0;0;1;0.49;0.49;1;0.33;0.33;2;0.37;0.73;0;0;0;1;0.04;0.04;2;0.37;0.73;1;0.3;0.3;0;0;0;2;0.23;0.47;1;0.3;0.3;0;0;0;0;0;0;0;0;0;0;0;0;2;0.36;0.72;0;0;0;1;0.02;0.02;2;0.36;0.72;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;2;0.44;0.88;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.05;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;2;0.43;0.85;0;0;0;2;0.16;0.31;0;0;0;0;0;0;2;0.16;0.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2;0.24;0.47;1;0.36;0.36;0;0;0;3;0.28;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.26;0.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.28;0.83;0;0;0;0;0;0;3;0.28;0.83;3;0.28;0.85;0;0;0;0;0;0;3;0.28;0.85;
2;0.23;0.45;1;0.38;0.38;0;0;0;3;0.28;0.83;2;0.23;0.47;1;0.03;0.03;1;0.33;0.33;3;0.17;0.5;0;0;0;0;0;0;0;0;0;0;0;0;1;0.51;0.51;0;0;0;1;0.37;0.37;1;0.51;0.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.13;0.39;0;0;0;1;0.46;0.46;3;0.13;0.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.11;0.11;0;0;0;1;0.11;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.03;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.25;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.21;0.42;0;0;0;0;0;0;0;0;0;2;0.43;0.85;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.07;0.07;0;0;0;0;0;0;1;0.3;0.3;1;0.57;0.57;1;0.3;0.3;0;0;0;2;0.16;0.31;1;0.55;0.55;2;0.16;0.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;2;0.15;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.27;0.53;1;0.28;0.28;0;0;0;3;0.27;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.01;0.01;3;0.23;0.7;1;0.01;0.01;
3;0.29;0.87;0;0;0;0;0;0;3;0.29;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.29;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;1;0.08;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.22;0.65;0;0;0;0;0;0;3;0.22;0.65;2;0.22;0.45;1;0.35;0.35;0;0;0;3;0.27;0.8;0;0;0;0;0;0;1;0.51;0.51;0;0;0;3;0.14;0.43;0;0;0;0;0;0;3;0.14;0.43;
0;0;0;2;0.21;0.43;1;0.1;0.1;2;0.21;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
