1;0.5;0.5;0;0;0;1;0.34;0.34;1;0.5;0.5;4;0.12;0.48;0;0;0;1;0.25;0.25;4;0.12;0.48;1;0.51;0.51;0;0;0;1;0.36;0.36;1;0.51;0.51;2;0.26;0.52;0;0;0;1;0.3;0.3;2;0.26;0.52;2;0.26;0.52;0;0;0;1;0.33;0.33;2;0.26;0.52;5;0.16;0.78;0;0;0;0;0;0;5;0.16;0.78;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.27;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.26;0.79;0;0;0;0;0;0;0;0;0;3;0.28;0.85;0;0;0;
0;0;0;1;0.17;0.17;1;0.68;0.68;1;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;3;0.27;0.8;0;0;0;0;0;0;0;0;0;2;0.42;0.85;0;0;0;1;0.21;0.21;0;0;0;2;0.21;0.42;1;0.21;0.21;1;0.5;0.5;0;0;0;1;0.35;0.35;1;0.5;0.5;2;0.31;0.63;0;0;0;1;0.19;0.19;2;0.31;0.63;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.18;0.55;0;0;0;1;0.12;0.12;3;0.18;0.55;0;0;0;0;0;0;1;0.15;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.25;0.76;0;0;0;0;0;0;0;0;0;4;0.21;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;1;0.12;0.12;0;0;0;1;0.2;0.2;1;0.12;0.12;1;0.32;0.32;0;0;0;1;0.39;0.39;1;0.32;0.32;3;0.22;0.67;0;0;0;1;0.12;0.12;3;0.22;0.67;1;0.14;0.14;0;0;0;2;0.36;0.71;1;0.14;0.14;2;0.09;0.17;0;0;0;0;0;0;2;0.09;0.17;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.09;0.09;2;0.09;0.18;2;0.21;0.43;3;0.09;0.27;0;0;0;0;0;0;0;0;0;0;0;0;1;0.02;0.02;0;0;0;3;0.2;0.61;1;0.02;0.02;0;0;0;0;0;0;0;0;0;0;0;0;
